not included on	not included in	0.9	
included on the	included on this	1.0	
I would like	I would like	0.5248618784530387	
would like each	would like to	0.8363636363636363	
list your top	list your s	1.0	
Please let me	Please let me	0.9777777777777777	
let me know	let me know	0.925531914893617	
know if you	know if you	0.5614035087719298	
have any questions	have any questions	0.5973154362416108	
are several fishing	are several reasons	0.75	
in doing then	in doing so	0.75	
provide you with	provide you with	0.8333333333333334	
golf course on	golf course to	1.0	
are looking forward	are looking for	0.5	
looking forward to	looking forward into	0.5	looking forward said	0.5	
still need to	still need to	0.6	
is scheduled for	is scheduled to	0.9166666666666666	
understand that you	understand that it	1.0	
take care of	take care of	1.0	
care of transfers	care of it	0.6	
does this work	does this file	1.0	
this work and	this work out	0.5	
do you have	do you have	0.5038759689922481	
Let me know	Let me know	0.925531914893617	
go ahead and	go ahead and	0.8055555555555556	go ahead a	0.8888888888888888	
island and back	island and a	1.0	
do to several	do to serve	0.5	
please add to	please add mike	0.75	
add to my	add to the	1.0	
know if you	know if you	0.5614035087719298	
will not attend	will not be	0.6712328767123288	
Please take time	Please take a	0.6	
take time to	take time now	0.6	
Per the memo	Per the agreement	1.0	
inventory and pad	inventory and provide	1.0	
gas to reflect	gas to put	0.6	
reflect the February	reflect the additional	0.6666666666666666	
I talked with	I talked to	0.8	
Attached is a	Attached is the	0.5636363636363636	
a spreadsheet that	a spreadsheet that	0.5714285714285714	
contains the values	contains the complete	1.0	
there is a	there is a	0.5118110236220472	
a reduction of	a reduction of	1.0	
difference between the	difference between scheduled	0.5	difference between an	0.5	
me if there	me if you	0.75	
if there are	if there is	0.6617647058823529	
event will be	event will be	0.5	event will combine	0.5	
purchased in advance	purchased in the	1.0	
reducing the cost	reducing the volatility	0.5	reducing the builders	0.5	
Please let me	Please let me	0.9777777777777777	
let me know	let me know	0.925531914893617	
know if you	know if you	0.5614035087719298	
are planning to	are planning to	0.5	are planning this	0.5	
and if you	and if you	0.5882352941176471	
are these Gas	are these the	0.75	
or IF first	or IF you	0.75	
first of month/fxd	first of several	0.5	first of a	0.5	
changes to the	changes to your	0.5925925925925926	
a fixed price	a fixed price	0.7857142857142857	
the volumes for	the volumes under	0.5	the volumes that	0.5	
deals with the	deals with no	0.5454545454545454	
the volumes indicated	the volumes under	0.5	the volumes that	0.5	
the volumes for	the volumes under	0.5	the volumes that	0.5	
the volumes we	the volumes under	0.5	the volumes that	0.5	
have spoken with	have spoken to	1.0	
rather than the	rather than into	0.5	
have prepared and	have prepared a	1.0	
prepared and attach	prepared and then	1.0	
and attach herewith	and attach the	1.0	
available and will	available and answers	0.8	
discuss your interests	discuss your email	0.6666666666666666	
will not last	will not be	0.6712328767123288	
not last long	not last long	1.0	
size and quality	size and style	0.5	
hard to find	hard to tell	0.5	
Access is from	Access is a	1.0	
is from Highway	is from the	0.75	
FOR FULL INFORMATION	FOR FULL disclosure	0.5	FOR FULL set	0.5	
herein is submitted	herein is or	1.0	
is subject to	is subject to	0.6153846153846154	
you do not	you do not	0.5476190476190477	
not want to	not want to	0.5909090909090909	
send me a	send me a	0.5	
a copy of	a copy of	0.7708333333333334	
confirm your location	confirm your availability	1.0	
can help you	can help you	0.625	
everyone in BA	everyone in the	0.75	
Do you remember	Do you have	0.5038759689922481	
am sending you	am sending you	0.5	
this mail since	this mail because	0.5	
to ask you	to ask you	0.5454545454545454	
I need to	I need to	0.5591397849462365	
works on gas	works on those	1.0	
in order to	in order to	0.8275862068965517	
to ask for	to ask you	0.5454545454545454	
ask for some	ask for your	0.5	
note and add	note and deed	1.0	
add to my	add to the	1.0	
to push back	to push for	1.0	
a meeting on	a meeting for	0.5555555555555556	
meeting will take	meeting will be	1.0	
place in Mike	place in the	0.6666666666666666	
have yet to	have yet to	1.0	
yet to receive	yet to sign	0.5714285714285714	
very valuable and	very valuable member	1.0	
be included in	be included in	0.7272727272727273	
it must be	it must be	0.75	
received BY CLOSE	received BY its	1.0	
internet link and	internet link and	1.0	
ID are noted	ID are sent	1.0	
As part of	As part of	0.875	
each participant is	each participant is	1.0	
participant is asked	participant is asked	1.0	
is asked to	is asked to	1.0	
to gather input	to gather individual	0.6363636363636364	
gather input on	gather input on	1.0	
input on the	input on design	0.5294117647058824	
experienced by their	experienced by their	1.0	
by their immediate	by their immediate	0.5	
their immediate manager	their immediate manager	1.0	
been requested to	been requested to	1.0	
provide feedback for	provide feedback for	0.8571428571428571	
feedback for a	feedback for you	0.6428571428571429	
participant attending the	participant attending the	1.0	
be combined with	be combined with	1.0	
combined with the	combined with the	0.6	
the input of	the input of	1.0	
input of others	input of others	1.0	
of others and	of others and	0.75	
others and used	others and used	1.0	
and used by	and used by	1.0	
used by the	used by the	1.0	
program participant to	program participant to	1.0	
participant to develop	participant to develop	1.0	
develop an action	develop an action	0.75	
an action plan	an action plan	1.0	
action plan to	action plan to	1.0	
management styles and	management styles and	1.0	
styles and practices	styles and practices	0.8571428571428571	
is important that	is important to	0.5	
important that you	important that you	0.5	important that we	0.5	
you complete this	you complete this	1.0	
NO LATER THAN	NO LATER than	0.8571428571428571	
the feedback is	the feedback is	0.5	the feedback no	0.5	
is such an	is such a	1.0	
an important part	an important part	0.6	
important part of	important part of	1.0	
complete your assessment	complete your assessment	1.0	
please open your	please open this	1.0	
password for each	password for gas	0.75	
each participant you	each participant is	1.0	
you experience technical	you experience a	0.7272727272727273	
experience technical problems	experience technical problems	1.0	
have any questions	have any questions	0.5973154362416108	
great job for	great job on	0.6666666666666666	
job for us	job for less	1.0	
do some work	do some investigation	0.5	
on power as	on power prices	1.0	
has gained a	has gained in	1.0	
a fair amount	a fair split	0.5555555555555556	
very much for	very much opposed	1.0	
much for th	much for pulling	1.0	
the topic of	the topic will	0.875	
of some industry	of some sort	0.6363636363636364	
them and they	them and save	1.0	
construction of such	construction of the	1.0	
as one might	as one of	1.0	
in such a	in such a	1.0	
Attached is a	Attached is the	0.5636363636363636	
a link to	a link to	0.6666666666666666	
link to a	link to the	1.0	
a relatively brief	a relatively new	1.0	
description of the	description of the	0.9090909090909091	
Please let me	Please let me	0.9777777777777777	
let me know	let me know	0.925531914893617	
know if any	know if you	0.5614035087719298	
As natural gas	As natural gas	1.0	
prices rose in	prices rose supply	0.5263157894736842	
traders at the	traders at the	1.0	
Exchange kept one	Exchange kept one	1.0	
kept one eye	kept one eye	1.0	
one eye on	one eye on	1.0	
eye on the	eye on the	0.8	
forecast and another	forecast and another	0.75	
and another on	and another on	0.5	
another on a	another on a	1.0	
a weekly gas	a weekly gas	0.75	
out in February	out in the	0.5	
But by December	But by individual	0.75	
bear market low	bear market loss	0.5	
and many were	and many other	0.8	
the end of	the end of	1.0	
the greatest bear	the greatest thing	0.6	
bear market since	bear market loss	0.5	
market since the	market since we	1.0	
approved for access	approved for units	0.6	
for access to	for access from	0.5	for access to	0.5	
username and password	username and password	1.0	
get my e-mail	get my dad	1.0	
go to conrad	go to the	0.5178571428571429	
have replaced the	have replaced the	1.0	
know if he	know if you	0.5614035087719298	
if he is	if he still	0.5294117647058824	
is out of	is out of	0.5	
will continue to	will continue to	0.75	
keep a close	keep a simple	0.631578947368421	
first of many	first of several	0.5	first of a	0.5	
created to benefit	created to help	0.5	created to satisfy	0.5	
to benefit Alumni	to benefit from	0.75	
knowledge of semester	knowledge of natural	1.0	
Please respond to	Please respond to	0.8571428571428571	
if there needs	if there is	0.6617647058823529	
address or otherwise	address or call	1.0	
got a voice	got a date	0.6	
a voice mail	a voice mail	0.6	
will need to	will need to	0.7777777777777778	
we all have	we all check	0.5	
all have not	all have access	1.0	
not signed by	not signed in	0.9	
signed by tomorrow	signed by cardholder	0.5	
Call if you	Call if you	1.0	
got a voice	got a date	0.6	
a voice mail	a voice mail	0.6	
will need to	will need to	0.7777777777777778	
we all have	we all check	0.5	
all have not	all have access	1.0	
not signed by	not signed in	0.9	
signed by tomorrow	signed by cardholder	0.5	
Call if you	Call if you	1.0	
times the same	times the transport	0.75	
hope this helps	hope this helps	0.6666666666666666	
attached is the	attached is the	0.5636363636363636	
a guide of	a guide to	1.0	
of how the	of how the	1.0	
the weekend will	the weekend and	0.5	
called me last	called me into	1.0	
working and he	working and what	0.5	
repair and we	repair and maintenance	1.0	
to replace at	to replace the	0.5	
a cost of	a cost plus	0.6666666666666666	
have only $	have only a	1.0	
account so everyone	account so we	1.0	
so everyone needs	so everyone is	0.5	so everyone can	0.5	
to think about	to think about	1.0	
looking forward to	looking forward into	0.5	looking forward said	0.5	
following is a	following is a	1.0	
a list of	a list of	0.90625	
who were interviewed	who were lucky	1.0	
were interviewed on	were interviewed on	1.0	
note the contact	note the user	0.6	
to each candidate	to each of	1.0	
call and cultivate	call and he	1.0	
We want to	We want to	0.75	
to ensure that	to ensure that	0.631578947368421	
ensure that our	ensure that you	0.75	
inform you that	inform you that	0.8571428571428571	
contact information is	contact information is	0.5714285714285714	
as long as	as long as	1.0	
long as our	long as you	0.75	
our budget allows	our budget we	0.5	
are unable to	are unable to	1.0	
break out the	break out issues	0.6666666666666666	
mark your calendars	mark your calendars	0.75	mark your calendar	1.0	
your calendars for	your calendars a	0.625	
it would be	it would be	0.5694444444444444	
good idea for	good idea for	0.6	
idea for us	idea for both	1.0	
buy the gifts	buy the property	0.75	
a couple of	a couple of	0.9166666666666666	
A series of	A series of	1.0	
series of sabotage	series of articles	0.5	
one of the	one of the	0.6210526315789474	
went down as	went down for	1.0	
down as well	down as a	0.5	down as the	0.5	
holding the high	holding the business	0.75	
technical problems and	technical problems please	1.0	
problems and kicked	problems and slack	0.5	problems and more	0.5	
a huge swing	a huge impact	0.75	
system and an	system and get	1.0	
which were at	which were mere	0.75	
Transmission lines are	Transmission lines kv	1.0	
are expected to	are expected to	1.0	
who might be	who might be	0.5714285714285714	
below is a	below is a	0.6111111111111112	
a detailed document	a detailed sketch	0.7058823529411765	
document and map	document and contact	0.5	document and brochures	0.5	
and happy new	and happy holiday	1.0	
now have nearly	now have online	1.0	
help and I	help and have	1.0	
will occur on	will occur in	0.6666666666666666	
have expressed an	have expressed concern	1.0	
an interest in	an interest in	0.5	
interest in receiving	interest in the	0.6818181818181818	
announcement of any	announcement of some	1.0	
all parties who	all parties are	1.0	
parties who desire	parties who filed	1.0	
desire to receive	desire to have	0.6	
the subject notice	the subject line	0.8181818181818182	
described in our	described in the	0.75	
notice of February	notice of intent	1.0	
Commission to consider	Commission to accept	0.5	Commission to perform	0.5	
process that enhances	process that will	1.0	
a first of	a first come	0.5714285714285714	
first of its	first of several	0.5	first of a	0.5	
its kind filing	its kind available	1.0	
similar to on-line	similar to the	1.0	
was made in	was made on	0.75	
in response to	in response to	0.5454545454545454	
process and is	process and make	0.6	
consistent with sentiments	consistent with the	0.5	
expressed in FERC	expressed in the	1.0	
companies to voluntarily	companies to focus	0.6666666666666666	
new and innovative	new and complex	0.75	
the filing is	the filing of	1.0	
not required under	not required to	1.0	
the highest value	the highest we	0.6666666666666666	
Rates and Regulatory	Rates and the	0.8888888888888888	
and Regulatory Policy	and Regulatory developments	1.0	
conduct our current	conduct our physical	1.0	
wait until the	wait until the	0.6666666666666666	
minutes to place	minutes to completely	0.7777777777777778	
to place a	to place on	0.75	
is based on	is based on	1.0	
call us back	call us today	0.5	call us to	1.0	
the capacity greater	the capacity nor	0.6	
greater than the	greater than the	0.7	
auction that takes	auction that elicited	1.0	
that takes into	that takes alot	1.0	
current market conditions	current market volatility	1.0	
market conditions as	market conditions system	1.0	
value and the	value and construction	0.5294117647058824	
the increased level	the increased demand	1.0	
terms for all	terms for utilities	1.0	
all its available	all its officers	1.0	
can then match	can then draft	1.0	
terms for any	terms for utilities	1.0	
for any portion	for any subcontractor	0.5625	
any portion of	any portion of	1.0	
portion of the	portion of the	0.52	
sale is immediate	sale is going	1.0	
a customer can	a customer for	1.0	
match the highest	match the company	0.5	match the market	0.5	
the highest bid	the highest we	0.6666666666666666	
present value process	present value mark	1.0	
sale is immediate	sale is going	1.0	
can change or	can change for	1.0	
information concerning rules	information concerning the	1.0	
rules and procedures	rules and details	0.5	
made available on	made available by	0.5	made available to	0.5	
available on the	available on the	0.5454545454545454	
will only be	will only require	0.9	
be able to	be able to	1.0	
with respect to	with respect to	1.0	
of how the	of how the	1.0	
as well as	as well as	0.78125	
an ability to	an ability to	1.0	
and change bids	and change like	0.5	
offices in Charleston	offices in lower	0.5	
gas storage systems	gas storage number	0.75	
billion cubic feet	billion cubic feet	1.0	
of working capacity	of working with	1.0	
one of the	one of the	0.6210526315789474	
assets of approximately	assets of discontinued	0.6666666666666666	
operating companies engage	operating companies and	1.0	
the natural gas	the natural gas	1.0	
as well as	as well as	0.78125	
as retail energy	as retail operations	1.0	
Email this story	Email this page	0.8	
All Rights Reserved	All Rights reserved	0.9836065573770492	
Privacy Policy -	Privacy Policy terms	0.6206896551724138	
liable for any	liable for civil	1.0	
for any errors	for any subcontractor	0.5625	
for any actions	for any subcontractor	0.5625	
in reliance thereon	in reliance upon	1.0	
pulling together a	pulling together the	1.0	
a price today/tomorrow	a price of	0.5	
hoping to get	hoping to achieve	0.5	
get back to	get back to	0.6666666666666666	
this around to	this around for	1.0	
Gas is delivered	Gas is down	0.6666666666666666	
is delivered to	is delivered directly	1.0	
will allow secondary	will allow you	0.5	
Please get back	Please get back	0.5625	
get back to	get back to	0.6666666666666666	
comments or questions	comments or questions	0.75	
feedback on the	feedback on how	0.6666666666666666	
would provide us	would provide you	1.0	
please find out	please find a	0.5384615384615384	
dates are available	dates are much	0.6	
I need to	I need to	0.5591397849462365	
some time before	some time today	0.5	some time but	0.5	
this mandated training	this mandated training	1.0	
mandated training program	mandated training program	1.0	
goal to have	goal to make	0.6	
all its officers	all its officers	1.0	
program before the	program before the	1.0	
the end of	the end of	1.0	
of calendar year	of calendar year	1.0	
received very high	received very high	1.0	
high marks for	high marks for	1.0	
marks for effectiveness	marks for effectiveness	1.0	
Please take time	Please take a	0.6	
take time now	take time now	0.6	
time now to	time now to	0.75	
HR representative if	HR representative if	1.0	
representative if you	representative if you	1.0	
need help getting	need help getting	0.5	
last two horrible	last two years	0.5	
many of us	many of the	0.6666666666666666	
are probably telling	are probably very	0.6	
get much worse	get much better	1.0	
worse than it	worse than last	1.0	
those of us	those of you	0.6666666666666666	
that as an	that as a	0.5454545454545454	
let me give	let me know	0.925531914893617	
pretty much represents	pretty much dried	0.6666666666666666	
a lot worse	a lot of	0.5769230769230769	
last two quarters	last two years	0.5	
Believe it or	Believe it so	0.5	Believe it over	0.5	
there have been	there have been	1.0	
that were worse	that were not	0.6666666666666666	
which it lost	which it is	1.0	
The very worst	The very necessary	0.75	
worse than the	worse than last	1.0	
most recent one	most recent utility	0.5	
wake of the	wake of competition	1.0	
stock market crash	stock market volatility	0.5	stock market action	0.5	
market crash of	market crash everyone	1.0	
most recent period	most recent utility	0.5	
worse than the	worse than last	1.0	
last six months	last six digits	0.6	
six months ranks	six months a	0.8	
means that in	means that a	0.7857142857142857	
that what we	that what is	0.8571428571428571	
last six months	last six digits	0.6	
six months is	six months a	0.8	
as it could	as it is	0.5476190476190477	
But at the	But at least	0.5714285714285714	
it shows that	it shows how	0.5	
that market performance	that market soon	0.75	that market s	1.0	
is extremely rare	is extremely important	1.0	
has done this	has done nothing	1.0	
worse than the	worse than last	1.0	
an average of	an average of	0.6333333333333333	
chance of things	chance of energy	1.0	
of things still	of things she	0.9	
still getting worse	still getting market	1.0	
good news is	good news is	0.5714285714285714	
news is that	news is that	0.8	
chance of things	chance of energy	1.0	
that much better	that much more	1.0	
times the S	times the transport	0.75	
not going to	not going to	1.0	
the bad magic	the bad guys	0.6666666666666666	
start with a	start with the	1.0	
a dollar and	a dollar amount	1.0	
back up to	back up and	0.6666666666666666	
I would like	I would like	0.5248618784530387	
would like Joe	would like to	0.8363636363636363	
to participate in	to participate in	0.8695652173913043	
participate in the	participate in the	0.6666666666666666	
of having another	of having to	1.0	
the name to	the name of	0.6172839506172839	
name to Karen	name to the	0.6666666666666666	
wait until the	wait until the	0.6666666666666666	
I suspect it	I suspect will	0.6	
has to do	has to perform	0.5294117647058824	
will provide a	will provide you	0.6	
a brief but	a brief list	0.5714285714285714	
overview of the	overview of the	0.8	
President and COO	President and chief	0.6666666666666666	
go directly to	go directly to	1.0	
the Development Center	the Development entity	0.9	
who to talk	who to start	0.5	who to bench	0.5	
talk to regarding	talk to you	0.7111111111111111	
I wanted to	I wanted to	1.0	
wanted to check	wanted to give	0.6410256410256411	
check with you	check with the	0.5	
in touch with	in touch with	0.5454545454545454	
touch with the	touch with you	1.0	
charge of internships	charge of million	0.6	
am sure he	am sure it	0.5714285714285714	
sure he or	sure he has	1.0	
my email address	my email account	0.6	
sometimes it is	sometimes it is	1.0	
easier to get	easier to get	1.0	
in touch with	in touch with	0.5454545454545454	
touch with someone	touch with you	1.0	
wanted to make	wanted to give	0.6410256410256411	
had this information	had this experience	1.0	
you again for	you again this	0.5	
again for all	again for another	0.6	
talk to you	talk to you	0.7111111111111111	
AVAILABLE AT THE	AVAILABLE AT the	1.0	
Do You Yahoo	Do You have	0.5038759689922481	
I sent you	I sent you	0.75	
sent you the	sent you the	0.5	
been identified to	been identified and	1.0	
where you thought	where you can	1.0	
you thought they	you thought you	0.5	you thought was	0.5	
thought they were	thought they would	1.0	
me if you	me if you	0.75	
contact information for	contact information is	0.5714285714285714	
information for cultivation	information for the	0.5	
even more convenient	even more valuable	0.6	
your home at	your home or	0.5714285714285714	
the end of	the end of	1.0	
via the web	via the internet	0.6	
Care of Iowa	Care of it	0.6	
formerly known as	formerly known as	1.0	
known as Principal	known as facilities	0.6	
formerly known as	formerly known as	1.0	
known as Qual/Med	known as facilities	0.6	
Plan will coordinate	Plan will continue	1.0	
coordinate with other	coordinate with the	1.0	
first week of	first week in	0.5	
require a manual	require a site	0.5294117647058824	
and must be	and must get	1.0	
days of their	days of information	1.0	
the source by	the source that	1.0	
I attended on	I attended yesterday	1.0	
has begun developing	has begun to	1.0	
an internet based	an internet system	0.5	
Access and to	Access and more	0.5	Access and return	0.5	
system is targeted	system is connected	1.0	
some time during	some time today	0.5	some time but	0.5	
products that might	products that are	1.0	
that might be	that might look	0.5714285714285714	
Chicago City Gate	Chicago City gate	1.0	
support of the	support of these	1.0	
next few weeks	next few months	0.5	
is considering offering	is considering the	0.75	
Please let me	Please let me	0.9777777777777777	
let me know	let me know	0.925531914893617	
know if you	know if you	0.5614035087719298	
have any questions	have any questions	0.5973154362416108	
to everyone on	to everyone for	1.0	
Please make your	Please make sure	0.8571428571428571	
make your respective	make your site	0.5	
your respective groups	your respective groups	1.0	
aware of the	aware of and	1.0	
exposure to Mieco	exposure to interest	1.0	
down for trades	down for the	0.7777777777777778	
physical gas purchases	physical gas for	0.7777777777777778	
We need to	We need to	0.6407766990291263	
to notify the	to notify you	1.0	
notify the gas	notify the sender	1.0	
physical gas at	physical gas for	0.7777777777777778	
your respective trade	your respective groups	1.0	
late to make	late to sign	0.5	
for that time	for that project	0.5	
Please let me	Please let me	0.9777777777777777	
let me know	let me know	0.925531914893617	
know as soon	know as there	0.6	
as soon as	as soon as	1.0	
are scheduled for	are scheduled to	1.0	
The purpose of	The purpose of	0.5	
will make their	will make the	0.5	
our goal is	our goal to	0.5	our goal is	0.5	
goal is to	goal is to	1.0	
to continue to	to continue to	0.5	
One way to	One way to	1.0	
do that is	do that you	0.5	do that all	0.5	
the greatest possible	the greatest thing	0.6	
the opportunity to	the opportunity to	1.0	
I just recieved	I just want	0.62	
also need to	also need to	0.7272727272727273	
from some of	from some of	0.6666666666666666	
some of you	some of the	0.75	
your availability for	your availability to	1.0	
no need to	no need for	1.0	
staying at the	staying at home	1.0	
Hotel and will	Hotel and l	1.0	
plan on talking	plan on consolidate	0.6666666666666666	
talking with you	talking with contractors	1.0	
you when we	you when you	0.6666666666666666	
do you think	do you have	0.5038759689922481	
a guide if	a guide to	1.0	
not take you	not take effect	0.75	
season and a	season and in	0.6666666666666666	
a lot of	a lot of	0.5769230769230769	
not need to	not need to	1.0	
have any kind	have any questions	0.5973154362416108	
staying at Holiday	staying at home	1.0	
will ask Sophie	will ask them	1.0	
program to work	program to train	0.75	
When it calms	When it comes	0.6666666666666666	
I would love	I would like	0.5248618784530387	
to catch up	to catch six	1.0	
gas markets are	gas markets full	0.5	gas markets slow	0.5	
markets are going	markets are in	1.0	
I sure wish	I sure too	0.6	
doing the West	doing the ride	0.5	doing the same	0.5	
Desk for this	Desk for this	0.75	
Please find attached	Please find a	0.5384615384615384	
find attached the	find attached the	1.0	
the resume of	the resume but	0.5714285714285714	
who is an	who is a	0.8461538461538461	
opportunities in London	opportunities in the	1.0	
Who is the	Who is a	0.8461538461538461	
to communicate her	to communicate with	1.0	
I would like	I would like	0.5248618784530387	
would like to	would like to	0.8363636363636363	
the majority of	the majority of	1.0	
majority of her	majority of it	1.0	
of her Destin	of her entertaining	0.5	
spot and they	spot and we	1.0	
moving the nomin	moving the day	1.0	
I wanted to	I wanted to	1.0	
wanted to show	wanted to give	0.6410256410256411	
I would not	I would like	0.5248618784530387	
and forward the	and forward to	0.5454545454545454	
forward the letter	forward the presentation	0.8	
the letter to	the letter before	0.5	
really appreciate it	really appreciate your	1.0	
to thank you	to thank you	1.0	
on behalf of	on behalf of	1.0	
am back from	am back in	1.0	
December to thank	December to try	1.0	
to thank you	to thank you	1.0	
has asked me	has asked that	0.7272727272727273	
asked me to	asked me to	1.0	
my first name	my first choice	0.5	
the letter wrongly	the letter before	0.5	
if there is	if there is	0.6617647058823529	
there is still	there is a	0.5118110236220472	
to correct it	to correct issues	0.5	
as it stands	as it is	0.5476190476190477	
really appreciate it	really appreciate your	1.0	
have prepared a	have prepared a	1.0	
prepared a recommendation	prepared a summary	0.5	
a recommendation letter	a recommendation offer	1.0	
be out of	be out of	0.7647058823529411	
office on Thursday	office on friday	0.6363636363636364	
hope that all	hope that we	1.0	
all is well	all is well	0.6363636363636364	
advice of the	advice of a	1.0	
phone you this	phone you should	1.0	
to seek your	to seek an	1.0	
reference to compiling	reference to aid	0.5454545454545454	
the Green Card	the Green light	0.6	
supported by Enron	supported by metal	0.75	
am sure that	am sure it	0.5714285714285714	
agree to help	agree to limit	0.6	
the email I	the email by	0.5641025641025641	
I received from	I received your	0.5	
am trying to	am trying to	1.0	
to safeguard and	to safeguard your	1.0	
investment in Argentina	investment in the	0.5555555555555556	
the various echelons	the various loans	0.5	the various options	0.5	
Please feel free	Please feel free	1.0	
feel free to	feel free to	1.0	
free to add/delete	free to call	0.6153846153846154	
advice of any	advice of a	1.0	
really appreciate your	really appreciate your	1.0	
document to those	document to put	0.5	
to those you	to those still	0.8	
those you wish	those you see	1.0	
you wish to	you wish to	0.6511627906976745	
Please ask them	Please ask your	1.0	
ask them to	ask them to	1.0	
to place the	to place on	0.75	
the letter on	the letter before	0.5	
have any further	have any questions	0.5973154362416108	
and may be	and may contain	0.6666666666666666	
is intended to	is intended only	1.0	
intended to be	intended to be	0.7222222222222222	
the intended recipient	the intended recipient	1.0	
received this message	received this email	0.5555555555555556	
message in error	message in error	1.0	
a fire behavior	a fire drill	0.6666666666666666	
the name of	the name of	0.6172839506172839	
name of John	name of the	0.8620689655172413	
while he took	while he works	1.0	
he took the	he took my	1.0	
sell or profit	sell or solicitation	0.75	
be recognized as	be recognized as	1.0	
recognized as the	recognized as transport	1.0	
the manager for	the manager unit	0.5714285714285714	
both of you	both of you	1.0	
know if you	know if you	0.5614035087719298	
need it earlier	need it for	0.5	
Next time you	Next time we	1.0	
I need you	I need to	0.5591397849462365	
need you to	need you to	0.6666666666666666	
send me $	send me a	0.5	
cover the deposit	cover the interim	0.5	
put down on	put down as	0.5	
am sure you	am sure it	0.5714285714285714	
learned a lot	learned a tremendous	1.0	
a lot from	a lot of	0.5769230769230769	
lot from the	lot from when	1.0	
analysis of Bunge	analysis of whether	1.0	
opportunity for Enron	opportunity for linking	0.5	opportunity for us	0.5	
to create additional	to create a	0.5357142857142857	
value for Bunge	value for each	0.6428571428571429	
states that are	states that the	0.8333333333333334	
the rules are	the rules for	1.0	
dates are more	dates are much	0.6	
are more clearly	are more than	1.0	
confidence in energy	confidence in him	1.0	
curves for those	curves for the	1.0	
area of your	area of resistance	1.0	
has taken the	has taken a	0.5	has taken longer	0.5	
taken the initiative	taken the time	1.0	
longer term supply	longer term in	0.75	
value for Bunge	value for each	0.6428571428571429	
we agreed in	we agreed that	1.0	
to define the	to define relative	0.5	to define the	0.5	
define the potential	define the exact	1.0	
the potential for	the potential for	0.6153846153846154	
I regret we	I regret that	1.0	
be able to	be able to	1.0	
will remain interested	will remain in	0.5	
market conditions afford	market conditions system	1.0	
Please feel free	Please feel free	1.0	
feel free to	feel free to	1.0	
free to contact	free to call	0.6153846153846154	
can help answer	can help you	0.625	
others who have	others who would	1.0	
who have been	who have access	1.0	
been involved in	been involved in	1.0	
involved in this	involved in most	0.5	
attention to this	attention to earnings	1.0	
your Mom was	your Mom an	1.0	
please let me	please let me	0.9777777777777777	
let me know	let me know	0.925531914893617	
could only field	could only actually	1.0	
there is an	there is a	0.5118110236220472	
the league in	the league rpe	0.5	the league but	0.5	
agree to the	agree to limit	0.6	
been selected for	been selected to	0.6666666666666666	
rotation is scheduled	rotation is risk	1.0	
is scheduled to	is scheduled to	0.9166666666666666	
the back room	the back just	0.5217391304347826	
where she would	where she has	1.0	
she would be	she would be	1.0	
be assisting Per	be assisting us	1.0	
on behalf of	on behalf of	1.0	
think this rotation	think this is	1.0	
very valuable in	very valuable member	1.0	
she would then	she would be	1.0	
as previously scheduled	as previously reported	1.0	
had already agreed	had already contacted	1.0	
asked me to	asked me to	1.0	
to secure your	to secure the	0.6	
secure your agreement	secure your credit	0.5	secure your future	0.5	
agreement for this	agreement for your	1.0	
those of you	those of you	0.6666666666666666	
in agreement as	in agreement that	1.0	
would greatly welcome	would greatly appreciate	1.0	
very valuable to	very valuable member	1.0	
valuable to her	valuable to their	1.0	
trader in the	trader in ny	1.0	
is ok with	is ok with	0.625	
department and the	department and ask	1.0	
they see an	they see how	0.5	
know he has	know he is	1.0	
as soon as	as soon as	1.0	
soon as possible	soon as possible	0.5737704918032787	
Let me know	Let me know	0.925531914893617	
know if this	know if you	0.5614035087719298	
one will need	one will be	0.6666666666666666	
will need us	will need to	0.7777777777777778	
but just in	but just need	0.75	
just in case	just in case	0.5	
case you will	case you want	0.6666666666666666	
will know where	will know more	0.5	will know what	0.5	
where we are	where we are	0.5555555555555556	
of some of	of some sort	0.6363636363636364	
some of the	some of the	0.75	
estimate to $	estimate to cover	1.0	
estimate to $	estimate to cover	1.0	
estimate to $	estimate to cover	1.0	
estimate to $	estimate to cover	1.0	
estimate to $	estimate to cover	1.0	
Email this story	Email this page	0.8	
Privacy Policy -	Privacy Policy terms	0.6206896551724138	
liable for any	liable for civil	1.0	
for any errors	for any subcontractor	0.5625	
for any actions	for any subcontractor	0.5625	
in reliance thereon	in reliance upon	1.0	
a couple of	a couple of	0.9166666666666666	
i would like	i would like	0.5248618784530387	
would like to	would like to	0.8363636363636363	
I would like	I would like	0.5248618784530387	
would like to	would like to	0.8363636363636363	
probably in late	probably in early	1.0	
fun with the	fun with daily	0.6666666666666666	
a strong bid	a strong need	0.75	
bid on climbing	bid on scary	0.5	bid on the	0.5	
I would like	I would like	0.5248618784530387	
would like to	would like to	0.8363636363636363	
to start having	to start the	0.6451612903225806	
Please add this	Please add mike	0.75	
who has P/L	who has final	0.5	
or Phone conference	or Phone the	1.0	
meeting you as	meeting you are	0.75	
good to meet	good to have	0.8571428571428571	
meet you last	meet you and	0.6666666666666666	
you last Thursday	you last week	1.0	
is always fun	is always a	1.0	
something to file	something to look	0.5	
for future use	for future delivery	0.6	
give me a	give me a	0.7272727272727273	
next time you	next time we	1.0	
are looking for	are looking for	0.5	
